request_id,polymer_class,smiles,tg_celsius
gen_0341,polyesters,*OC1CCC(CC1)OC(=O)c1ccc(C(=O)*)cc1,80.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(-c2ccc(C(=O)*)cc2)cc1,105.0
gen_0341,polyesters,*OCCOC(=O)c1ccc2c(c1)C(=O)c1cc(C(=O)*)ccc1C2=O,180.0
gen_0341,polyesters,*OCCOC(=O)Cc1ccc(CC(=O)*)cc1,15.0
gen_0341,polyesters,*OCCCCCCOC(=O)c1ccc(C(=O)*)cc1,20.0
gen_0341,polyesters,*OCCCCCCOC(=O)CCCCCCCC(=O)*,-60.0
gen_0341,polyesters,*OCCOC(=O)CCCCCCCCC(=O)*,-55.0
gen_0341,polyesters,*OCCOC(=O)CCCCC(=O)*,-35.0
gen_0341,polyesters,*OC(C)COC(=O)CCCC(=O)*,-50.0
gen_0341,polyesters,*OCC(CC)COC(=O)c1ccc(C(=O)*)cc1,42.0
gen_0341,polyesters,*OC1CCCCC1OC(=O)c1ccc(C(=O)*)cc1,90.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(S(=O)(=O)c2ccc(C(=O)*)cc2)cc1,130.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(Oc2ccc(C(=O)*)cc2)cc1,95.0
gen_0341,polyesters,*OC(c1ccccc1)COC(=O)c1ccc(C(=O)*)cc1,88.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(C(=O)*)c(F)c1,78.0
gen_0341,polyesters,*OCC1(CC)COC(=O)c2ccc(C(=O)*)cc2,65.0
gen_0341,polyesters,*OCC(=O)*,36.0
gen_0341,polyesters,*OC(C)C(=O)*,60.0
gen_0341,polyesters,*OC(C)CC(=O)*,-15.0
gen_0341,polyesters,*OCCCC(=O)*,-45.0
gen_0341,polyesters,*OCCCCCC(=O)*,-60.0
gen_0341,polyesters,*OC1CCCCCCC(=O)O1,-70.0
gen_0341,polyesters,*OC(Cc1ccccc1)C(=O)*,40.0
gen_0341,polyesters,*OC(Cc1ccc(O)cc1)C(=O)*,55.0
gen_0341,polyesters,*OC(C(C)C)C(=O)*,15.0
gen_0341,polyesters,*OC(CC(C)C)C(=O)*,5.0
gen_0341,polyesters,*OC1CCC(=O)OC1c1ccccc1,50.0
gen_0341,polyesters,*OCCOC(=O)c1cnc(C(=O)*)cn1,92.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(C(=O)*)nc1,85.0
gen_0341,polyesters,*OCC1CCCO1C(=O)c1ccc(C(=O)*)cc1,58.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(C(=O)*)cc1F,82.0
gen_0341,polyesters,*OC1CC(C)(C)CC(C)(C)C1OC(=O)c1ccc(C(=O)*)cc1,110.0
gen_0341,polyesters,*OCC1(COC(=O)c2ccc(C(=O)*)cc2)CCCC1,70.0
gen_0341,polyesters,*OCC(F)(F)COC(=O)c1ccc(C(=O)*)cc1,60.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(N(C)c2ccc(C(=O)*)cc2)cc1,115.0
gen_0341,polyesters,*OCCOC(=O)c1ccc2sc3ccc(C(=O)*)cc3c2c1,140.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(C(=O)*)cc1OC,70.0
gen_0341,polyesters,*OC1(CC)CCC(=O)O1,-10.0
gen_0341,polyesters,*OCC1CO C(=O)c2ccc(C(=O)*)cc2O1,95.0
gen_0341,polyesters,*OCCN(CCO*)C(=O)c1ccc(C(=O)*)cc1,50.0
gen_0341,polyesters,*OCC(CO*)OC(=O)c1ccccc1,25.0
gen_0341,polyesters,*OCCOC(=O)c1ccc(C(=O)*)cc1C,60.0
gen_0341,polyesters,*OCCOC(=O)c1cc(C(=O)*)ccc1C,55.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCCCCCC,-30.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCCCCCCCCCC,-45.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCCCCCCCCCCCC,-50.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCC,-27.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCCCC,-32.0
gen_0244,polyvinyls,*CC(*)OC(=O)CC(C)C,10.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCC,-10.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCC,-20.0
gen_0244,polyvinyls,*CC(*)OCCCC,-50.0
gen_0244,polyvinyls,*CC(*)OCC,-25.0
gen_0244,polyvinyls,*CC(*)OCCCCCCCC,-65.0
gen_0244,polyvinyls,*CC(*)OC(C)=O,32.0
gen_0244,polyvinyls,*CC(*)Oc1ccccc1,95.0
gen_0244,polyvinyls,*CC(*)OC(=O)c1ccccc1,65.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCCCCCC,-25.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCCCCCCCCCC,-55.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCCCCCCCCCCCCCC,-68.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCC,-55.0
gen_0244,polyvinyls,*CC(*)C(=O)OCC(C)CC,-50.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCCCC,-60.0
gen_0244,polyvinyls,*CC(*)C(=O)OCC(CC)CCCC,-65.0
gen_0244,polyvinyls,*CC(*)C(=O)OC(C)(C)C,107.0
gen_0244,polyvinyls,*CC(*)C(=O)OC1CCCCC1,92.0
gen_0244,polyvinyls,*CC(*)C(=O)OCC1CCCCC1,5.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCOCC,-50.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCOCCOC,-65.0
gen_0244,polyvinyls,*CC(*)C#N,97.0
gen_0244,polyvinyls,*CC(*)Cl,81.0
gen_0244,polyvinyls,*CC(*)F,-20.0
gen_0244,polyvinyls,*CC(*)OC(=O)C(C)CC,-3.0
gen_0244,polyvinyls,*CC(Cl)C(*)Cl,105.0
gen_0244,polyvinyls,*CC(*)c1ccc(C)cc1,103.0
gen_0244,polyvinyls,*CC(*)c1ccc(Cl)cc1,128.0
gen_0244,polyvinyls,*CC(*)c1ccc(C(C)(C)C)cc1,130.0
gen_0244,polyvinyls,*CC(*)c1ccccc1C,110.0
gen_0244,polyvinyls,*CC(*)c1ccc(F)cc1,95.0
gen_0244,polyvinyls,*CC(*)c1ccc(OC)cc1,100.0
gen_0244,polyvinyls,*CC(*)c1cccc2ccccc12,138.0
gen_0244,polyvinyls,*CC(*)OCCCCCCCCCCCC,-68.0
gen_0244,polyvinyls,*CC(*)OCCCCCCCCCC,-60.0
gen_0244,polyvinyls,*CC(*)C(=O)OCCCCCCCCCC,-62.0
gen_0244,polyvinyls,*CC(*)OC(=O)C(C)(C)C,55.0
gen_0244,polyvinyls,*CC(*)OC(=O)c1ccc(C)cc1,75.0
gen_0244,polyvinyls,*CC(*)N1CCCCC1=O,54.0
gen_0244,polyvinyls,*CC(*)N1C(=O)CCC1,175.0
gen_0244,polyvinyls,*CC(*)OC(=O)OCC,20.0
gen_0244,polyvinyls,*CC(*)SCC,-20.0
gen_0244,polyvinyls,*CC(*)OC(=O)CCCCCCCCCCCCCCCCCCC,-55.0
gen_0244,polyvinyls,*CC(*)CCCC,-55.0
gen_0244,polyvinyls,*CC(*)OCC(CC)CCCC,-70.0
gen_0244,polyvinyls,*CC(*)C(=O)OCC(C)(C)C,33.0
gen_0367,polyethers,*CC(F)(F)*,-35.0
gen_0367,polyethers,*OCC(F)(F)*,-20.0
gen_0367,polyethers,*OCC(F)(F)F*,-60.0
gen_0367,polyethers,*OCCC(F)(F)F*,-50.0
gen_0367,polyethers,*OCC(Cl)*,-18.0
gen_0367,polyethers,*OCC(Cl)C*,-10.0
gen_0367,polyethers,*OCC(CCl)*,-22.0
gen_0367,polyethers,*OCC(Br)*,-5.0
gen_0367,polyethers,*OCC(CBr)*,-8.0
gen_0367,polyethers,*OCCOC(=O)c1ccc(Cl)cc1*,45.0
gen_0367,polyethers,*OC(F)(F)C(F)(F)*,-80.0
gen_0367,polyethers,*OC(F)(F)C(F)(F)O*,-95.0
gen_0367,polyethers,*OCC(F)(F)C(F)(F)*,-70.0
gen_0367,polyethers,*OCC(F)(F)CO*,-55.0
gen_0367,polyethers,*OCC(Cl)(Cl)*,10.0
gen_0367,polyethers,*OCC(Cl)(Cl)C*,15.0
gen_0367,polyethers,*CC(Cl)Oc1ccccc1*,60.0
gen_0367,polyethers,*OCCCF*,-65.0
gen_0367,polyethers,*OCCCCl*,-30.0
gen_0367,polyethers,*OCCCBr*,-25.0
gen_0367,polyethers,*OC(CF3)C*,-15.0
gen_0367,polyethers,*OC(CCl3)C*,5.0
gen_0367,polyethers,*OCc1cc(Cl)ccc1*,40.0
gen_0367,polyethers,*OCc1cc(Br)ccc1*,48.0
gen_0367,polyethers,*OCc1cc(F)ccc1*,35.0
gen_0367,polyethers,*Oc1ccc(C(C)(C)c2ccc(O*)c(Cl)c2)c(Cl)c1,175.0
gen_0367,polyethers,*Oc1ccc(C(C)(C)c2ccc(O*)c(Br)c2)c(Br)c1,190.0
gen_0367,polyethers,*Oc1ccc(Cl)cc1*,90.0
gen_0367,polyethers,*Oc1ccc(S(=O)(=O)c2ccc(O*)cc2)cc1*,150.0
gen_0367,polyethers,*OC(C(F)(F)F)CO*,-40.0
gen_0367,polyethers,*OCC(F)(F)F)OCC*,-45.0
gen_0367,polyethers,*OCCOCC(F)(F)F*,-60.0
gen_0367,polyethers,*CC(F)Oc1ccccc1*,55.0
gen_0367,polyethers,*OC1CCC(Cl)CC1O*,75.0
gen_0367,polyethers,*OCCOC(=O)c1ccc(F)cc1*,40.0
gen_0367,polyethers,*OCCCCF*,-68.0
gen_0367,polyethers,*OCCCCCl*,-35.0
gen_0367,polyethers,*OCCCCBr*,-28.0
gen_0367,polyethers,*OC(CH2Cl)CO*,0.0
gen_0367,polyethers,*OC(CH2Br)CO*,5.0
gen_0367,polyethers,*OC(CH2F)CO*,-25.0
gen_0367,polyethers,*OCC(c1ccc(Cl)cc1)*,50.0
gen_0367,polyethers,*OCC(c1ccc(Br)cc1)*,55.0
gen_0367,polyethers,*OCC(c1ccc(F)cc1)*,42.0
gen_0367,polyethers,*Oc1ccc(C(F)(F)c2ccc(O*)cc2)cc1,120.0
gen_0367,polyethers,*Oc1ccc(C(Cl)(Cl)c2ccc(O*)cc2)cc1,130.0
gen_0367,polyethers,*OC(F)(F)CF2O*,-100.0
gen_0367,polyethers,*OCF2CF2CF2O*,-110.0
gen_0367,polyethers,*OCC(F)(Cl)*,-30.0
gen_0367,polyethers,*OCC(Br)(F)*,-20.0
gen_0367,polyethers,*OCC(Cl)(F)C*,-12.0
gen_0278,fluoropolymers,*CC(*)(F)F,-20.0
gen_0278,fluoropolymers,*CC(*)OC(=O)C(F)(F)F,55.0
gen_0278,fluoropolymers,*CC(*)C(F)(F)F,45.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OCC(F)(F)F,55.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)F,45.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,40.0
gen_0278,fluoropolymers,*CC(*)C(=O)OCC(F)(F)F,60.0
gen_0278,fluoropolymers,*CC(*)C(=O)OCC(F)(F)C(F)(F)F,35.0
gen_0278,fluoropolymers,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,20.0
gen_0278,fluoropolymers,*CC(*)C(=O)OC(C(F)(F)F)C(F)(F)F,75.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OC(C(F)(F)F)C(F)(F)F,90.0
gen_0278,fluoropolymers,*CC(*)(F)C(F)(F)F,60.0
gen_0278,fluoropolymers,*C(F)(F)C(F)(*)C(F)(F)F,70.0
gen_0278,fluoropolymers,*CC(*)Oc1ccc(F)cc1,95.0
gen_0278,fluoropolymers,*CC(*)c1ccc(F)cc1F,100.0
gen_0278,fluoropolymers,*CC(*)c1ccc(C(F)(F)F)cc1,115.0
gen_0278,fluoropolymers,*CC(*)c1cc(F)c(F)c(F)c1F,125.0
gen_0278,fluoropolymers,*CC(*)c1c(F)c(F)c(F)c(F)c1F,130.0
gen_0278,fluoropolymers,*C(c1ccccc1)C(*)(F)F,90.0
gen_0278,fluoropolymers,*CC(*)(C(=O)OC)C(F)(F)F,70.0
gen_0278,fluoropolymers,*CC(*)OC(=O)C(F)(F)C(F)(F)F,40.0
gen_0278,fluoropolymers,*C(F)(Cl)C(F)(*)F,45.0
gen_0278,fluoropolymers,*CC(*)(OC(=O)C)C(F)(F)F,65.0
gen_0278,fluoropolymers,*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0
gen_0278,fluoropolymers,*C(F)(F)C(*)(F)Oc1ccccc1,80.0
gen_0278,fluoropolymers,*CC(*)(C#N)C(F)(F)F,130.0
gen_0278,fluoropolymers,*CC(*)C(=O)OC1CC2CCC1C2,105.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OC1(C(F)(F)F)CCCCC1,95.0
gen_0278,fluoropolymers,*CC(*)Oc1ccc(C(F)(F)F)cc1,110.0
gen_0278,fluoropolymers,*C(F)(F)C(*)(F)C(F)(F)Oc1ccccc1,60.0
gen_0278,fluoropolymers,*CC(*)(C(=O)OCC(F)(F)F)c1ccccc1,85.0
gen_0278,fluoropolymers,*CC(*)N1C(=O)C2(C(F)(F)F)C3CC4CC(C3)CC2C4C1=O,190.0
gen_0278,fluoropolymers,*CC(*)(C)c1ccc(F)cc1,105.0
gen_0278,fluoropolymers,*C(F)(F)C(F)(*)C(F)(F)C(F)(F)F,55.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OCC1CC2CCC1(C(F)(F)F)C2,100.0
gen_0278,fluoropolymers,*CC(*)C(=O)OC(CC(F)(F)F)CC(F)(F)F,15.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)Oc1ccc(F)cc1,100.0
gen_0278,fluoropolymers,*CC(*)C(=O)N(C)CC(F)(F)F,75.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OCCOC(=O)C(F)(F)F,30.0
gen_0278,fluoropolymers,*C(F)(F)C(F)(*)N1C(=O)c2ccccc2C1=O,160.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OC(C)(C)C(F)(F)F,75.0
gen_0278,fluoropolymers,*CC(*)(c1ccccc1)C(F)(F)F,135.0
gen_0278,fluoropolymers,*OC(=O)C1(C(F)(F)F)CCC(CC1)C(*)=O,120.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)OC1(CC(F)(F)F)CCCCC1,85.0
gen_0278,fluoropolymers,*C(F)(F)C(*)(F)C1=CC=CC=C1F,65.0
gen_0278,fluoropolymers,*CC(*)C(=O)OCC(F)(F)C(F)(F)Cl,30.0
gen_0278,fluoropolymers,*CC(*)(C)C(=O)N1CCC(C(F)(F)F)CC1,150.0
gen_0278,fluoropolymers,*CC(*)C1(C(F)(F)F)CCCCC1,60.0
gen_0278,fluoropolymers,*CC(*)Oc1ccc(F)c(F)c1F,105.0
gen_0278,fluoropolymers,*OC(=O)c1ccc(C(F)(F)F)cc1C(*)=O,140.0
gen_0315,epoxy and phenolic polymers,*OC(=O)c1ccc(C(=O)OCC(COc2ccc(cc2)C(C)(C)c2ccc(OCC(O)COC(=O)c3ccc(cc3)*)cc2)O)cc1,105.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(C(C)(C)C)cc(CC(=O)O*)c1O,95.0
gen_0315,epoxy and phenolic polymers,*OC(COc1ccc(CC2CCCCC2Cc2ccc(OCC(O)CO*)cc2)cc1)CO,68.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(Cc2ccc(O*)cc2)cc1,78.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)C*)cc2)cc1,128.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(CC(C)(C)C)cc(CO*)c1O,60.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(c2ccc(O*)cc2)C(F)(F)F)cc1,155.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C1(CCCCC1)c1ccc(OCC(O)C*)cc1,72.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(cc1)C1(c2ccc(O*)cc2)c2ccccc2C1=O,210.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc2c(c1)C(C)(C)c1cc(OCC(O)C*)ccc1O2,118.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(C(c2ccccc2)c2ccccc2)cc(CO*)c1O,88.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(c2ccc(O*)c(Cl)c2)C)cc1Cl,145.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(=O)c1ccc(OCC(O)C*)cc1,132.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc2c(c1)Oc1cc(O*)ccc1C2(C)C,165.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(Cc2ccccc2)cc(CO*)c1O,70.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)N(c1ccc(OCC(O)C*)cc1)c1ccccc1,98.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1OC,88.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(P(=O)(c2ccccc2)c2ccc(OCC(O)C*)cc2)cc1,158.0
gen_0315,epoxy and phenolic polymers,*Oc1cc(C)c(C(C)(C)c2c(C)cc(O*)cc2C)cc1C,92.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(C(C)(C)C)cc(CO*)c1OCC(=O)O,55.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(C)(C)c1ccc(OCC(O)COC(=O)CCCCC(=O)*)cc1,42.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C2(c3ccc(O*)cc3)CCCC2)cc1,108.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1cccc(OCC(O)C*)c1,62.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(=C(c2ccc(O*)cc2)c2ccccc2)c2ccccc2)cc1,175.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(C(C)(C)c2ccccc2)cc(CO*)c1O,82.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1F)C(C)(C)c1ccc(OCC(O)C*)cc1F,112.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)C(F)(F)F)cc1O*,138.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc2c(c1)ccc1cc(OCC(O)C*)ccc21,125.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(S(=O)(=O)c2ccccc2)cc(CO*)c1O,118.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)Si(C)(C)c1ccc(OCC(O)C*)cc1,48.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)c(Br)c1Br,148.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)c1ccc(OCC(O)C*)cc1,130.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(OCCCC)cc(CO*)c1O,38.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C1(c2ccc(OCC(O)C*)cc2)CCCCCC1,65.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1C(=O)C,122.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(C)(C)c1ccc(OCC(O)C*)cc1OCC(O)C,58.0
gen_0315,epoxy and phenolic polymers,*Oc1cccc(N2C(=O)c3ccccc3C2=O)c1O*,195.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(C(C)(C)c2ccc(O)cc2C)cc(CO*)c1O,100.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(c2ccc(OCC(O)C*)cc2)(C(F)(F)F)C(F)(F)F,168.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1C(C)(C)C,96.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc2ccccc2c1,75.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(N(C)C)cc(CO*)c1O,45.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)Oc1ccc(OCC(O)C*)cc1,68.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1S(=O)(=O)C,152.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(C)(CC)c1ccc(OCC(O)C*)cc1,55.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc2c(c1)C(=O)c1ccccc1C2(c1ccc(O*)cc1),220.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(C#N)(c1ccc(OCC(O)C*)cc1)C,142.0
gen_0315,epoxy and phenolic polymers,*Cc1cc(OC(=O)C)cc(CO*)c1O,50.0
gen_0315,epoxy and phenolic polymers,*CC(O)COc1ccc(cc1)C(C)(C)c1ccc(OCC(O)COc2ccc(cc2)C(C)(C)c2ccc(OCC(O)C*)cc2)cc1,88.0
gen_0315,epoxy and phenolic polymers,*Oc1ccc(C(C)(C)c2ccc(O*)cc2)cc1Br,128.0
gen_0355,epoxy and phenolic polymers,*CC(*)Oc1ccc(CC(C)(C)c2ccc(O)cc2)cc1,145.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(*)O)cc2)cc1,98.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(Cc2ccc(OCC(*)O)cc2)cc1,85.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(*)O)cc2)cc1,128.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(Oc2ccc(OCC(*)O)cc2)cc1,78.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1cc(C)cc(OCC(*)O)c1C,92.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc2c(c1)C(C)(C)c1cc(OCC(*)O)ccc1-2,165.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(c2ccc(OCC(*)O)cc2)C(F)(F)F)cc1,155.0
gen_0355,epoxy and phenolic polymers,*CC(O)COC1CCC(COC(*)O)CC1,40.0
gen_0355,epoxy and phenolic polymers,*CC(O)CN1C(=O)c2ccccc2C1=O,175.0
gen_0355,epoxy and phenolic polymers,*CC(O)CN(CC(*)O)c1ccc(Cc2ccc(N(CC(O)C*)CC(O)C*)cc2)cc1,62.0
gen_0355,epoxy and phenolic polymers,*CC(O)CN1c2ccccc2Sc2ccccc21,152.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(N=Nc2ccc(OCC(*)O)cc2)cc1,118.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc2sc3ccc(OCC(*)O)cc3c2c1,135.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(P(=O)(c2ccccc2)c2ccc(OCC(*)O)cc2)cc1,145.0
gen_0355,epoxy and phenolic polymers,*CC(O)CSc1ccc(Sc2ccc(SCC(*)O)cc2)cc1,68.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C2(c3ccc(OCC(*)O)cc3)CCCCC2)cc1,105.0
gen_0355,epoxy and phenolic polymers,*CC(O)COC(=O)c1ccc(C(=O)OCC(*)O)cc1,70.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(=O)c2ccc(OCC(*)O)cc2)cc1,112.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(C)(c2ccc(OCC(*)O)cc2)c2ccccc2)cc1,110.0
gen_0355,epoxy and phenolic polymers,*CC1CO1.*CC(O)COc1ccc2c(c1)Oc1ccc(OCC(*)O)cc1O2,148.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC(*)O)c(Br)c2)cc1Br,100.0
gen_0355,epoxy and phenolic polymers,*CC(O)Cn1c(=O)n(CC(O)C*)c(=O)n(CC(O)C*)c1=O,200.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(C)(C)c2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,190.0
gen_0355,epoxy and phenolic polymers,*CC(O)COC1=CC2CC(CC(*)O)C=CC12,55.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(C(c2cc(*)c(O)cc2)c2cc(*)c(O)cc2)c1,130.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(C(C)(C)C)cc(Cc2cc(C(C)(C)C)cc(*)c2O)c1O,118.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)c(Cc2cc(*)cc(C(C)(C)C)c2O)cc1C(C)(C)C,108.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)cc(O)c2)c1CCC,95.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)c(Cc2cc(*)ccc2O)cc1,100.0
gen_0355,epoxy and phenolic polymers,*Cc1ccc(O)c(Cc2ccc(*)c(O)c2)c1,90.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)cc(OC)c2O)c1,88.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)c(Cc2cc(*)ccc2OCC(=O)OCC)cc1,60.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)c(O)cc2C(=O)OC)c1,105.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(CC2=CC(=O)C(Cc3cc(*)cc(O)c3)=CC2=O)c1,145.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)c(-c2ccccc2)cc(Cc2cc(*)cc(O)c2-c2ccccc2)c1,155.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)c2c(c1)OC(C)(C)Cc1cc(*)cc(c1)O2,140.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)cc(O)c2)c1N(=O)=O,122.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)cc(O)c2)c1Cl,112.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(Cc2cc(*)cc(O)c2)c1CC=C,80.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(-c2ccc(OCC(*)O)cc2)cc1,132.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc2c(c1)c1ccccc1c1ccc(OCC(*)O)cc12,178.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(C(=Nc2ccc(OCC(*)O)cc2)c2ccccc2)cc1,138.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(N2C(=O)c3ccc(OCC(*)O)cc3C2=O)cc1,160.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(SC(=S)c2ccc(OCC(*)O)cc2)cc1,98.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(Si(C)(C)c2ccc(OCC(*)O)cc2)cc1,75.0
gen_0355,epoxy and phenolic polymers,*CC(O)COC1CC2CCC1C2COC(*)O,45.0
gen_0355,epoxy and phenolic polymers,*CC(O)COc1ccc(N=Cc2ccc(OCC(*)O)cc2)cc1,125.0
gen_0355,epoxy and phenolic polymers,*Cc1cc(O)cc(C(c2ccccc2)(c2ccccc2)c2cc(*)cc(O)c2)c1,165.0
