smiles,tg_celsius
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(C(=O)NC(*)=O)c3)cc2)cc1,195.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3/C=C/c3ccc(/C=C/c4ccc(C(*)=O)cc4)cc3)cc2)cc1,155.0
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccccc3C(=O)Nc3ccc(Oc4ccc(CC(C)(C)c5ccc(*)cc5)cc4)cc3)cc2)cc1,155.0
*Oc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(C(C)(C)COc4ccc(*)cc4)cc3)cc2Cl)c(Br)c1,75.0
*Oc1ccc(C(C)(C)c2ccc(OCCCCCCOc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1Oc1nccc(/C=C/c2ccccc2)c1C,65.0
*Oc1ccc(C(C)(C)c2ccc(OP(=O)(O*)c3ccc(OC)cc3)cc2)c(O)n1,105.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(*)cc3)cc2)c(C(C)(C)C)c1,155.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(/C(C)=N/c4ccc([N+](=O)[O-])cc4)cc3)cc2C(*)=O)cc1,180.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(/C=N/c4ccc(/C=N/c5ccc(*)cc5)cc4)cc3)cc2)cc1,150.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(/C=N/c4ccc(OC(=O)NC(*)=O)cc4)cc3)cc2)cc1,130.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(*)=O)cc3)cc2)cc1OC(=O)c1ccc(OCC(C)(C)C)cc1,120.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)CCCCC(=O)c4ccc(*)cc4)c(OC)c3)cc2)cc1OC,75.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)N(CSCCCCCCCCCCCC)C(=O)Nc4ccc(*)c(C(F)(F)F)c4)cc3C(=O)O)cc2)cc1,145.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(NC(=O)c3ccccc3)c2)cc1,195.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(O)c2)cc1-c1ccccc1,175.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1OC,165.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)nc4)cc3C(=O)O)cc2)cc1C(C)=O,190.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)c(F)c1F,175.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)c(Cl)c5)c4)cc3)cc2)cc1Br,175.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(*)cc5)c4)cc3)cc2)cc1C(C)(C)C,155.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(C)(C#N)c4ccc(C=*)cc4)cc3)cc2)cc1,165.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(C)(C)c4cc(C)c(O*)c(C(C)C)c4)cc3OC)c(OC)c2)cc1OC,175.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)c(C)c3)cc2C)cc1C,158.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(NC(=*)c4ccc(OC)cc4)cc3)cc2)cc1Cl,190.0
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(S(=O)(=O)O*)c(C)c3)c(C)c2)cc1C,155.0
*Oc1ccc(C(C)(C)c2ccc(Oc3cccc(C(=O)c4ccc(*)cc4)c3)cc2)cc1,155.0
*Oc1ccc(C(C)(C)c2ccc(S(=O)(=O)c3ccc(Oc4ccc(*)c(C(=O)O)n4)cc3)cc2)cc1C(F)(F)F,195.0
*Oc1ccc(C(C)(CC)c2ccc(N(C)c3ccc(C#N)cc3)c(S(*)(=O)=O)c2)cc1,195.0
*Oc1ccc(C(C)(CC)c2ccc(OC(*)=O)cc2)cc1C(C)(C)C,160.0
*Oc1ccc(C(C)(CC)c2ccc(OC(=O)CC(C)(C)S(*)(=O)=O)cc2)cc1,85.0
*Oc1ccc(C(C)(CC)c2ccc(OC(=O)CCCCCCCCC(=O)Oc3ccc(C(*)=O)cc3)c(C(=O)O)c2)cc1,55.0
*Oc1ccc(C(C)(CC)c2ccc(OC(=O)OC)cc2C(=O)OCCCCCCOc2ccc(-c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,65.0
*Oc1ccc(C(C)(CC)c2ccc(OC(=O)OCC(C)(OBr)OC(*)(C(F)(F)F)C(F)(F)F)cc2)cc1,145.0
*Oc1ccc(C(C)(CC)c2ccc(OC(=O)OCCOCCOC(*)=O)cc2OC)cc1,35.0
*Oc1ccc(C(C)(CC)c2ccc(Oc3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,195.0
*Oc1ccc(C(C)(CC)c2ccccc2OC(=O)CCCCCCC(*)=O)cc1,15.0
*Oc1ccc(C(C)(CCC(=O)O)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,45.0
*Oc1ccc(C(C)(CCC(=O)OCCCCC(*)=O)c2ccc(OCCCCCCOCCOCCOC)cc2)cc1,-20.0
*Oc1ccc(C(C)(CCC(=O)OCc2ccc(OC(*)=O)cc2)C(C)C)cc1,45.0
*Oc1ccc(C(C)(CCC(F)(F)F)c2ccccc2Oc2cccc(C(*)=O)c2)cc1,145.0
*Oc1ccc(C(C)(CCC)c2ccc(OC(*)=O)cc2)cc1C,110.0
*Oc1ccc(C(C)(CCC)c2ccc(OC(=O)OC(C)C(*)=O)cc2)cc1,85.0
*Oc1ccc(C(C)(CCC)c2ccc(OC(=O)OCCCCCCOC(*)=O)cc2)c(C(F)(F)F)c1,45.0
*Oc1ccc(C(C)(CCC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)c(-c3ccccc3)c2)cc1,140.0
*Oc1ccc(C(C)(CCCC)c2ccc(OC(*)=O)c(C)c2)cc1CC,95.0
*Oc1ccc(C(C)(CCCC)c2ccc(OC(=O)c3cc(C(=O)OC(C)CC)c(*)cc3CC)c(Br)c2)cc1Cl,85.0
*Oc1ccc(C(C)(CCCC)c2ccc(OC(=O)c3ccc(OCC(C)CCOC(*)=O)cc3)cc2)cc1,40.0
*Oc1ccc(C(C)(CCCCC)c2ccc(OC(=O)NCCCCCCCCC(*)=O)cc2)cc1,15.0
*Oc1ccc(C(C)(CCOC(F)(F)C(F)(F)C(F)(F)F)c2ccc(*)cc2)cc1,95.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(*)cc2)cc1OC,155.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1,190.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3OC)cc2)cc1,65.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(*)cc3)c(O)c2)cc1,165.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(C(=*)OC(C)(CCC)CCC)cc3)cc2)cc1,110.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)c(S(=O)(=O)[O][Na])c2)cc1,190.0
*Oc1ccc(C(C)(c2ccccc2)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1-c1ccc(C)cn1,175.0
*Oc1ccc(C(C)C#CC(C)COc2ccc(/C=N/c3ccc(*)cc3)cc2)cc1,95.0
*Oc1ccc(C(C)CCC[PH](C)(C)c2ccc(OC(=O)OC3CC(C)CC(*)OC3C)cc2)cc1,65.0
*Oc1ccc(C(C)c2ccc(C(=O)Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1C,150.0
*Oc1ccc(C(C)c2ccc(OC(=O)OCCOCCOC(*)=O)cc2P(=O)=O)cc1,45.0
*Oc1ccc(C(C)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1CC(C)C,120.0
*Oc1ccc(C(C)c2cccc(Oc3ccc(NC(=O)c4ccccc4C(=O)OC(=O)c4ccc(S(*)(=O)=O)cc4)cc3)c2)cc1,175.0
*Oc1ccc(C(C=C2CCC[N+]2)OC(=O)Cc2ccc(OC(*)=O)c(OC)c2)cc1S(=O)(=O)O,130.0
*Oc1ccc(C(CC(C)(C)c2ccc(OC(*)=O)c(C(C)(C)C)c2)c2ccccc2-c2ccccc2)cc1,195.0
*Oc1ccc(C(CC)(CC)c2ccc(OC(*)=O)nc2)cc1,115.0
*Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3cccc(Oc4ccc(C(*)=O)cc4)c3)cc2)cc1,110.0
*Oc1ccc(C(CC)(CCC)c2ccc(OC(=O)OCC(*)OCc3ccc(Cl)cc3)cc2)cc1,45.0
*Oc1ccc(C(CC)(CCC)c2ccc(Oc3ccc(C(=O)NNC(*)=O)cc3)cc2)cc1,140.0
*Oc1ccc(C(CC)(CCCC)c2ccc(OC(=O)c3ccc(C)cc3C(*)=O)cc2)cc1,65.0
*Oc1ccc(C(CC)(c2ccc(OC(=O)Nc3ccc(NC(*)=O)cc3)c(Cl)c2)C(C)C)cc1Cl,130.0
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(Oc3ccc(*)cc3)cc2)cc1,155.0
*Oc1ccc(C(CC)NC(=O)NCCCCCCCOC(*)=O)c(OC)c1,15.0
*Oc1ccc(C(CC)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3)cc2)cc1,55.0
*Oc1ccc(C(CCC(=O)NCCCCCC)C(=O)NC(*)=O)cc1,65.0
*Oc1ccc(C(CCC(F)(F)F)NC(=O)CCc2ccc(OC(*)=O)cc2)cc1,65.0
*Oc1ccc(C(CCC)(CCCCCCCC)c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,90.0
*Oc1ccc(C(CCC)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,10.0
*Oc1ccc(C(CCCC)(COC)C(C)=C(/C=C(/C)CCCOC(=O)O)c2ccc(OC(=O)CCCCC(*)=O)cc2)cc1,25.0
*Oc1ccc(C(CCCC)c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1C(C)C,-20.0
*Oc1ccc(C(CCCC)c2ccc(OC(=O)OCCOP(=O)(O*)c3ccccc3)cc2)cc1,45.0
*Oc1ccc(C(CCCCC)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)c(C)c1,65.0
*Oc1ccc(C(CCCCCCCCCC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1-c1ccc(O)cc1O,65.0
*Oc1ccc(C(CCCNCC(C)CC)c2ccc(OC(=O)CCCCCCCC(*)=O)cc2)cc1,-10.0
*Oc1ccc(C(CCO)COC(=O)c2ccc(OCC(=O)OCCCCCCCCCCCOC(=O)c3ccc(C(*)=O)cc3)cc2)cc1Cl,-20.0
*Oc1ccc(C(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,-20.0
*Oc1ccc(C(OC(=O)OCC)c2ccc(OC(=O)COCCCCCCCCC(*)=O)cc2)cc1,15.0
*Oc1ccc(C(OC(=O)c2ccc(OC(=O)C(O)CCCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,15.0
*Oc1ccc(C(Oc2ccc(C(C)C)cc2)c2ccc(OC(*)=S)cc2)cc1,65.0
*Oc1ccc(C([SiH]C)c2ccc(OC(=O)CCCCCCCCC(C)C(C)CC(*)=O)cc2)cc1,-10.0
*Oc1ccc(C(c2ccc(*)cc2)c2ccc(C(F)(F)F)cc2)cc1,165.0
*Oc1ccc(C(c2ccc(O)cc2)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1OC,155.0
*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(F)(F)F)c(C(F)(F)F)c1,190.0
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)C(C)(C)c2ccccc2)cc1,155.0
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(-c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)c2ccc(C(C)(C)C)cc2)cc1,175.0
*Oc1ccc(C(c2ccccc2)(c2ccc(*)cc2)c2ccc(S(=O)(=O)O)cc2)c(F)c1,195.0
*Oc1ccc(C(c2ccccc2)(c2ccc(Cl)cc2)c2ccc(OC(*)=O)c(Cl)c2)cc1,190.0
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(Oc3ccc(*)cc3)cc2)cc1,195.0
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(Oc3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,165.0
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)c(O)c1C(*)=O,190.0
*Oc1ccc(C(c2ccccc2)c2ccc(C(*)=O)cc2)c(S(=O)(=O)c2ccccc2)c1,195.0
*Oc1ccc(C(c2ccccc2)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1Cl,160.0
*Oc1ccc(C(c2ccccc2)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)c(Br)c4)cc3)cc2)cc1,175.0
*Oc1ccc(C2(C)C=C(OC)C(c3ccc(Oc4ccc(C(=O)OC(C)C(C)C(=O)OC)cc4)c(S(=O)(=O)Nc4ccc(*)cc4)c3)CCCC2)c(OC)c1,155.0
*Oc1ccc(C2(c3ccc(-c4ccc(*)cc4)cc3)C=C2)cc1,190.0
*Oc1ccc(C2(c3ccc(C(C)(C)c4ccc(OC(=O)c5cccc(C(*)=O)c5)cc4)cc3)CCC2)cc1,155.0
*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCC(*)=O)cc3)C(=O)c3ccccc32)cc1Br,65.0
*Oc1ccc(C2(c3ccc(OC(=O)Nc4ccc(NC(*)=O)cc4)cc3)CCCC2)cc1,160.0
*Oc1ccc(C2(c3ccc(OC(=O)c4cc(C)c(*)c(C)c4C)cc3C)C=C2Br)cc1C(=O)Cl,210.0
*Oc1ccc(C2(c3ccc(OC(=O)c4cc(OC=C)cc(C(*)=O)c4)cc3)C=C2OCCCCCCCC)cc1C#C,95.0
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(=O)Nc5ccc(C(*)=O)cc5)cc4)cc3)CC3CC3CC2C)cc1,195.0
*Oc1ccc(C2CCC(CCCC(*)=O)CC2)cc1,45.0
*Oc1ccc(C2CCN(*)C(=O)CCCCCCCCC2CC)cc1,45.0
*Oc1ccc(C2COc3ccccc3N(C(=O)c3ccc(C(*)=O)cc3)C2=O)cc1OC,260.0
*Oc1ccc(C=*)cc1Oc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,85.0
*Oc1ccc(CC(*)=C(C)c2ccc([2H])c(Cl)c2C)cc1,95.0
*Oc1ccc(CC(*)=NCc2ccc(N(NC)c3ccc(Br)cc3)cc2)cc1,65.0
*Oc1ccc(CC(=O)NNC(=O)Cc2ccc(OC(=O)CSC(*)=O)cc2)cc1,85.0
*Oc1ccc(CC(=O)Nc2ccc(Cc3ccc(NC(*)=O)c(C(=O)O)c3)cc2)cc1C(=O)OCCC,180.0
*Oc1ccc(CC(=O)Nc2ccc(OC(=O)Oc3ccc(*)cc3)cc2)cc1,145.0
*Oc1ccc(CC(=O)Nc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)c(C)c3)cc2)cc1C,195.0
*Oc1ccc(CC(=O)OC2=CC=C(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)C2=O)cc1,130.0
*Oc1ccc(CC(=O)OCCCCOC(=O)c2ccc(/C=N/c3ccc(OCCCOc4ccc(/N=N/c5ccc(*)cc5)cc4)cc3)cc2)cc1,85.0
*Oc1ccc(CC(=O)Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1OCCO,90.0
*Oc1ccc(CC(C(=O)OCc2ccccc2)c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,15.0
*Oc1ccc(CC(C)(C)c2ccc(OC(=O)C(O)COc3ccc(C(*)=O)cc3)cc2)cc1,65.0
*Oc1ccc(CC(C)(C)c2ccc(OCC(C)COS(=O)(=O)c3ccc(OC(=O)CCCCCC(C)CC(*)=O)cc3)cc2)cc1,45.0
*Oc1ccc(CC(C)(C)c2ccc(S(*)(=O)=O)cc2)cc1OCC,155.0
*Oc1ccc(CC(CC(O)C(O)CO)NC(=O)CCCCCCC(*)=O)cc1,15.0
*Oc1ccc(CC(CC)c2ccc(OC(*)=O)c(OC)c2)cc1OCCCCCCCCCCOc1ccc(C(C)=O)cc1,15.0
*Oc1ccc(CC(CCC(C)(C)CCCc2ccccc2)NC(=O)CCc2ccc(OC(=O)c3ccccc3C(*)=O)cc2)c(OCCCCCC)c1,15.0
*Oc1ccc(CC(CCCCCC)CCCCCCCC)cc1*,-30.0
*Oc1ccc(CC(COC(=O)CCc2ccc(/C=N/c3ccc(OC(C)OC(=O)CCCCCCCCC(*)=O)cc3)cc2)c2ccccc2)cc1,15.0
*Oc1ccc(CC(COC(=O)CCc2ccc(OC(=O)OCCOC(=O)OCCCCOCCC(C)CCCCCCOC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,-30.0
*Oc1ccc(CC(COc2ccc([N+](=O)[O-])cc2)NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2OC)cc1,65.0
*Oc1ccc(CC(NC(=O)C(=O)OCC)c2ccc(OC(*)=O)cc2)c(C)c1,120.0
*Oc1ccc(CC(NC(=O)CCCCCCCCCOc2ccc(OC(=O)OCCCOC(*)=O)cc2)C(=O)OCCCCC)cc1,-10.0
*Oc1ccc(CC(NC(=O)CCCCc2ccc(OC(=O)COCC(*)=O)c(OCCCCCCCC)c2)C(=O)OCCCCCCCCCCCC)cc1,-25.0
*Oc1ccc(CC(NC(=O)CCc2ccc(C(*)=O)cc2)c2ccccc2)cc1,130.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(*)=O)cc2)C(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,85.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CC3CCCCC(*)CC3)cc2)C(=O)OCC)cc1,45.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCC(*)=O)cc2)C(=O)OCC#CC)cc1,55.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)c(OC)c2)C(=O)OCC)cc1,15.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCC)c(OCC)c1,-20.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)NC(=O)OCCOc2ccc([N+](=O)[O-])cc2)cc1,15.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCCCCCC(*)=O)cc2)C(=O)OCC(C)CCCCCCCOc2ccc(CCCCCC)cc2)cc1,-25.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCOC(*)=O)cc2)C(=O)OC(=O)OCCOC(C)=O)cc1,45.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCc3ccc(C(*)=O)cc3)cc2)C(C)(CC)CCCC)cc1,45.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)c2ccc(C(C)C)cc2)cc1,55.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,15.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CSC(*)=O)cc2)C(=O)OCCCCCCCCCCCCC)cc1,-20.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)OCc3ccc(C(*)=O)cc3)cc2)C(F)(F)F)cc1,95.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC)cc2)C(OC(=O)c2ccc(Br)cc2)C(*)=O)cc1,130.0
*Oc1ccc(CC(NC(=O)Cc2ccc(*)cc2)c2ccc(C(C)C)cc2)cc1,120.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(*)=O)cc2)C(=O)OC(C)CCCCC)cc1,45.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(*)=O)cc2)C(=O)OCCCC)cc1,45.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCC(=O)OCCC)cc2)C(=O)OC(C)(C)O*)cc1,45.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(OC)C(OC)OC(C)OCC(C)(C)C)cc1,15.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCC(*)=O)cc2)C(=O)OCCCC)cc1,15.0
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCCCO)cc1,15.0
*Oc1ccc(CC(NC(=O)Cc2cccc(C(=O)O)c2)C(=O)C(*)=O)cc1,145.0
*Oc1ccc(CC(NC(=O)c2ccc(*)cc2)c2ccc(C(=O)OCC)cc2)cc1,145.0
*Oc1ccc(CC(NC(=O)c2ccc(OC(*)=O)cc2)C(=O)OCCCCCC)cc1,65.0
*Oc1ccc(CC(NC(C(*)=O)=C(OC)C(=O)O)c2ccc(C(F)(F)F)cc2)cc1,210.0
*Oc1ccc(CC(OC)c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1,65.0
*Oc1ccc(CC(OCCCCCC)c2ccc(OC(=O)COCCOCCOCCOCCOCCOC(*)=O)cc2)cc1,-25.0
*Oc1ccc(CC(SCC(C)(C)C)c2ccc(OC(=O)COCC(*)=O)cc2)cc1,45.0
*Oc1ccc(CCC(=O)Nc2ccc(OC(=O)CCCCCCCCC(=O)Oc3ccc(C(*)=O)cc3)cc2)cc1,55.0
*Oc1ccc(CCC(=O)Nc2ccc(Oc3ccc(C(=O)OCC(*)c4ccc(OC)cc4)cc3)cc2)cc1,95.0
*Oc1ccc(CCC(OCc2ccccc2)c2ccc(N(*)C)cc2)cc1,55.0
*Oc1ccc(CCCC(C)C)cc1C(*)=O,55.0
*Oc1ccc(CCCCCCCCC(*)=O)cc1CCCCCCCCCCCCC,-35.0
*Oc1ccc(CCCCCCCCCc2ccc(OC(=O)OCCCCCCOc3ccc(/C=N/c4ccc(*)cc4)cc3)cc2)cc1,5.0
*Oc1ccc(CCCCCCCCc2ccc(*)cc2)cc1CCCCCCCCOc1cccc(/N=N/c2ccccc2)c1,15.0
*Oc1ccc(CCCCc2ccc(Oc3ccc(C(=*)C#N)cc3)cc2)cc1,65.0
*Oc1ccc(CCCOc2ccc(NC(=O)CCCC#CC(=O)Nc3ccc(O*)cc3)cc2)cc1,110.0
*Oc1ccc(CCCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)c(C)c1C,-10.0
*Oc1ccc(CCNC(=O)CCCCCCCCCCC(=O)Nc2ccc(Cc3ccc(O*)cc3)cc2)cc1,45.0
*Oc1ccc(CCNC(=O)c2ccc(/N=C/c3ccc(OC(*)=O)cc3)cc2)c(C(=O)O)c1,145.0
*Oc1ccc(CCNCC(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,95.0
*Oc1ccc(CCOc2ccc(OC(=O)CCCCCC(*)=O)cc2SCCCC)cc1,15.0
*Oc1ccc(CCc2ccc(OC(=O)CCCCC(*)=O)cc2)cc1-c1ccccc1,45.0
*Oc1ccc(CCc2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)cc1C,65.0
*Oc1ccc(CCc2ccc(OC(=O)c3ccccc3NC(=O)CCCCCCCCC(*)=O)cc2)cc1,45.0
*Oc1ccc(CCc2ccc(OCC(*)C)cc2)cc1,40.0
*Oc1ccc(CN(CC)CCc2ccc(OC(*)=O)cc2)cc1,45.0
*Oc1ccc(CNC(=O)NCCCCCCNC(*)=O)cc1,65.0
*Oc1ccc(COC(=O)/C=C/c2ccc(C(=O)Oc3ccc(OC(=O)Cc4ccc(NC(*)=O)cc4)cc3)cc2)cc1,120.0
*Oc1ccc(COC(=O)CCCCC(*)=O)cc1-c1ccc(I)c(Cl)c1,45.0
*Oc1ccc(COC(=O)NCCSCCCCCCCCCCCCCCNC(=O)Oc2ccc(O*)cc2OCCCC)cc1,-20.0
*Oc1ccc(COC(=O)c2ccc(OCC(C)CCC(*)=O)cc2)cc1,45.0
*Oc1ccc(COc2ccc(/N=N/c3ccc(OC(*)=O)cc3)cc2)cc1,95.0
*Oc1ccc(Cc2cc(Br)cc(C(*)=O)c2)cc1C,130.0
*Oc1ccc(Cc2cc(OCC)c(*)cc2OC)cc1OCC,85.0
*Oc1ccc(Cc2ccc(C(*)=O)cc2)c(OCC(O)COc2ccc(C)cc2)c1,65.0
*Oc1ccc(Cc2ccc(C(*)=O)cc2Sc2ccccc2)cc1,120.0
*Oc1ccc(Cc2ccc(OC(=O)c3ccc(OCCCC)c(NC(*)=O)c3)cc2)cc1,90.0
*Oc1ccc(Cc2ccc(OC(=O)c3ccccc3Oc3ccc(C(=O)OC)cc3)c(C(*)=O)c2)cc1C(=O)SCCCCCOc1ccccc1,65.0
*Oc1ccc(Cc2ccc(OCC(O)COC(*)=O)cc2)cc1,65.0
*Oc1ccc(Cl)c(*)c1Sc1ccccc1,95.0
*Oc1ccc(Cl)cc1N=C(Oc1ccccc1)Oc1ccc(-c2ccc(OC(*)=O)cc2)cc1,140.0
*Oc1ccc(N(C)C(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)c(O)c1,210.0
*Oc1ccc(N(C)c2ccc(Oc3ccc(*)cc3)cc2)cc1,90.0
*Oc1ccc(N(C=C[N+](C)(C)C)C(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)cc1,65.0
*Oc1ccc(N(c2ccccc2)c2ccc(-c3ccc(*)cc3)cc2)cc1,150.0
*Oc1ccc(N(c2ccccc2)c2ccc(OC(*)=O)cc2)cc1OC,130.0
*Oc1ccc(NC#Cc2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2)cc1,45.0
*Oc1ccc(NC(*)Oc2ccccc2)cc1,120.0
*Oc1ccc(NC(=O)CCC(C)CC(*)=O)cc1,90.0
*Oc1ccc(NC(=O)CCCC(=O)NCc2ccc(*)cc2)cc1C,120.0
*Oc1ccc(NC(=O)CCCC(=O)Oc2ccc(-c3ccc(S(=O)(=O)c4ccc(*)cc4)cc3)cc2)cc1,145.0
*Oc1ccc(NC(=O)CCCCC(=O)Nc2ccc(C(*)=O)cc2)cc1,130.0
*Oc1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,130.0
*Oc1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)OC(=O)c3ccc(/C=N/c4ccc(C(*)=O)cc4)cc3)cc2)cc1,145.0
