custom_id,smiles,echoed_smiles,tg_celsius
lab_07089,*CCCCCCCCCC(=O)NCCCCCCOCCCCNC(=O)COc1ccc(/C=C/c2ccc(O*)cc2)cc1,*CCCCCCCCCC(=O)NCCCCCCOCCCCNC(=O)COc1ccc(/C=C/c2ccc(O*)cc2)cc1,45.0
lab_03264,*c1cc(OC)c(*)cc1C=C,*c1cc(OC)c(*)cc1C=C,120.0
lab_04840,*CC(O)C(C)(C)COC(=O)c1ccc(C(C)(C)C)c(*)c1C,*CC(O)C(C)(C)COC(=O)c1ccc(C(C)(C)C)c(*)c1C,85.0
lab_09983,*OCCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)NCC(*)=O)cc2)cc1,*OCCCCOC(=O)c1ccc(C(C)(C)c2ccc(C(=O)NCC(*)=O)cc2)cc1,65.0
lab_08669,*Oc1cc(S(=O)(=O)c2ccc(OC)cc2)c(OC)c(*)c1O,*Oc1cc(S(=O)(=O)c2ccc(OC)cc2)c(OC)c(*)c1O,190.0
lab_09362,*CCCOC(=O)C(Cc1cccc([N+](=O)[O-])c1)C(=O)O*,*CCCOC(=O)C(Cc1cccc([N+](=O)[O-])c1)C(=O)O*,45.0
lab_08897,*N/C(=C/C(=O)C(C)(C)CC)O*,*N/C(=C/C(=O)C(C)(C)CC)O*,45.0
lab_06890,*O[Si](*)(CCC)OCCCCCCCCC,*O[Si](*)(CCC)OCCCCCCCCC,-110.0
lab_08332,*CCC1CCC(CNC(=O)CCCCCCCC(=O)N*)C1,*CCC1CCC(CNC(=O)CCCCCCCC(=O)N*)C1,45.0
lab_06772,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(CC)OS(=O)(=O)c1ccc(*)cc1,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(CC)OS(=O)(=O)c1ccc(*)cc1,-30.0
lab_09361,*O[Si](*)(C)CCC(C)CCOC(=O)c1ccc(C([2H])(F)F)cc1,*O[Si](*)(C)CCC(C)CCOC(=O)c1ccc(C([2H])(F)F)cc1,-30.0
lab_07156,*Oc1c(OCCCCCC)cc(*)c(C)c1C=C,*Oc1c(OCCCCCC)cc(*)c(C)c1C=C,45.0
lab_03644,*/C(=C/C(=O)Nc1cccc(*)c1)C(C)C,*/C(=C/C(=O)Nc1cccc(*)c1)C(C)C,150.0
lab_01812,*CC(*)(C)C(=O)OCOCCOC,*CC(*)(C)C(=O)OCOCCOC,-10.0
lab_05547,*CCOc1ccc(-c2ccc(/C=N/c3ccc(O*)cc3)cc2)cc1,*CCOc1ccc(-c2ccc(/C=N/c3ccc(O*)cc3)cc2)cc1,95.0
lab_07859,*/C=C/c1cc(OCCCCCCCCCC)c(C=*)cc1OCc1ccccc1,*/C=C/c1cc(OCCCCCCCCCC)c(C=*)cc1OCc1ccccc1,40.0
lab_07095,*CCCCCCCCC(=O)NCCCCCCCCCCCNC(=O)CCCOCCOCCOCCO*,*CCCCCCCCC(=O)NCCCCCCCCCCCNC(=O)CCCOCCOCCOCCO*,-30.0
lab_06526,*SSSCSSSSSSSSSSSSSSSSSSSSS*,*SSSCSSSSSSSSSSSSSSSSSSSSS*,-80.0
lab_00989,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCC)c(*)cc2C)cc1C,*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCC)c(*)cc2C)cc1C,15.0
lab_03194,*C(=O)N(C(=O)c1ccccc1)c1cc(NBr)c(-c2cc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c(Cl)c2Cl)cc1C,*C(=O)N(C(=O)c1ccccc1)c1cc(NBr)c(-c2cc(C)c(N3C(=O)c4ccc(*)cc4C3=O)c(Cl)c2Cl)cc1C,305.0
lab_03680,*OC(CC(F)(F)C(F)(F)C(F)(F)F)C(*)(F)F,*OC(CC(F)(F)C(F)(F)C(F)(F)F)C(*)(F)F,45.0
lab_08133,*CCCS(=O)(=O)CCSC(=O)Nc1ccc(Cc2ccc(NC(=O)S*)cc2)cc1,*CCCS(=O)(=O)CCSC(=O)Nc1ccc(Cc2ccc(NC(=O)S*)cc2)cc1,85.0
lab_05666,*O[Si](C)(C)CCCOc1ccc(-c2cc(Cl)c(N(*)CCCCCCCCCCCCCC)c(OCC(CC)CCCC)c2)cc1OC,*O[Si](C)(C)CCCOc1ccc(-c2cc(Cl)c(N(*)CCCCCCCCCCCCCC)c(OCC(CC)CCCC)c2)cc1OC,-15.0
lab_04121,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)OC(C)NC(*)=O)cc4)cc3)cc2)c(C(F)(F)F)c1,*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(Oc4ccc(C(=O)OC(C)NC(*)=O)cc4)cc3)cc2)c(C(F)(F)F)c1,215.0
lab_02602,*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2OCCCCCCCCCC)cc1,*Oc1ccc(C(C)(C)c2ccc(OC(=O)CCCCCCCCCCC(*)=O)cc2OCCCCCCCCCC)cc1,-10.0
lab_01275,*CCc1ccc(C(CC)CCC(=O)c2ccc(*)cc2)cc1,*CCc1ccc(C(CC)CCC(=O)c2ccc(*)cc2)cc1,45.0
lab_09917,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(F)(F)F)c(C(F)(F)F)c1,*Oc1ccc(C(c2ccc(OC(*)=O)cc2)C(F)(F)F)c(C(F)(F)F)c1,190.0
lab_04831,*OC(=O)c1ccc(C(=O)OCCCCCOC(=O)c2ccc(C(=O)OC(=O)Nc3cccc(*)n3)cc2)cc1,*OC(=O)c1ccc(C(=O)OCCCCCOC(=O)c2ccc(C(=O)OC(=O)Nc3cccc(*)n3)cc2)cc1,65.0
lab_01477,*OC(=O)CCCCCCC(=O)OCCOCCOC(=O)c1ccc(*)cc1,*OC(=O)CCCCCCC(=O)OCCOCCOC(=O)c1ccc(*)cc1,-20.0
lab_00270,*CCCCCOC(=O)Nc1ccc(CCNc2ccc(N[N+]CC(=O)O)cc2)cc1*,*CCCCCOC(=O)Nc1ccc(CCNc2ccc(N[N+]CC(=O)O)cc2)cc1*,85.0
lab_07993,*Oc1ccc(-c2ccc(OC(=O)OCCCCCOCCCOCCOC(*)=O)cc2)cc1,*Oc1ccc(-c2ccc(OC(=O)OCCCCCOCCCOCCOC(*)=O)cc2)cc1,10.0
lab_01126,*CC(O)COc1ccc(C(=O)c2ccc(-c3ccc(O*)cc3)cc2)cc1,*CC(O)COc1ccc(C(=O)c2ccc(-c3ccc(O*)cc3)cc2)cc1,95.0
lab_05466,*O[Si](*)(C)CCCCCOc1ccc(-c2ccc(Oc3ccc(OC)cc3)cc2)cc1,*O[Si](*)(C)CCCCCOc1ccc(-c2ccc(Oc3ccc(OC)cc3)cc2)cc1,-10.0
lab_06325,*NC(CC)NC(=S)S*,*NC(CC)NC(=S)S*,45.0
lab_06858,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)c(C)c1C#N,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)c(C)c1C#N,140.0
lab_02477,*Oc1ccc(C=*)cc1Oc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,*Oc1ccc(C=*)cc1Oc1cccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,85.0
lab_02542,*CCCCCCCCCCOC(=O)NCCSCC(=O)O*,*CCCCCCCCCCOC(=O)NCCSCC(=O)O*,-30.0
lab_09632,*Oc1ccc(Oc2ccc(NC(=O)Nc3ccc(C(=O)NNC(=O)c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(Oc2ccc(NC(=O)Nc3ccc(C(=O)NNC(=O)c4ccc(*)cc4)cc3)cc2)cc1,210.0
lab_08619,*CCCOCCOCCOC(=O)c1ccc(NC(=O)OCCCc2ccc(/N=N/P(=O)=O)cc2)cc1-c1ccccc1-c1ccccc1Cc1ccc(*)cc1,*CCCOCCOCCOC(=O)c1ccc(NC(=O)OCCCc2ccc(/N=N/P(=O)=O)cc2)cc1-c1ccccc1-c1ccccc1Cc1ccc(*)cc1,65.0
lab_03872,*Nc1cc(OCC(C)C)c(*)cc1CC,*Nc1cc(OCC(C)C)c(*)cc1CC,150.0
lab_04516,*CCCCCCCCOc1ccc(OCCCCOCCOCCOc2ccc(/N=C/c3ccc(O*)cc3)cc2)cc1,*CCCCCCCCOc1ccc(OCCCCOCCOCCOc2ccc(/N=C/c3ccc(O*)cc3)cc2)cc1,15.0
lab_04196,*N=C(C#N)C(=O)Nc1ccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc(C(=O)OCCCCCCCCCCCC)c2)cc1,*N=C(C#N)C(=O)Nc1ccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc(C(=O)OCCCCCCCCCCCC)c2)cc1,110.0
lab_08377,*CC(*)C(=O)OCCOc1ccc(/N=N/c2ccc(OC(=O)Cl)cc2)cc1,*CC(*)C(=O)OCCOc1ccc(/N=N/c2ccc(OC(=O)Cl)cc2)cc1,90.0
lab_09610,*OC(CCC)C(OC(*)=O)C(C)O,*OC(CCC)C(OC(*)=O)C(C)O,45.0
lab_05015,*CCCCCCCCCCNC(=O)c1ccc(C(=O)Nc2ccc(CSC(=O)c3ccccc3C(=O)O*)cc2)cc1,*CCCCCCCCCCNC(=O)c1ccc(C(=O)Nc2ccc(CSC(=O)c3ccccc3C(=O)O*)cc2)cc1,90.0
lab_07373,*CCCCCCOC(=O)CCCCCSSCCC(=O)O*,*CCCCCCOC(=O)CCCCCSSCCC(=O)O*,-50.0
lab_06966,*CC(O)CN(CC(=O)OCC(C)OS(=O)(=O)C(F)(F)C([2H])(F)F)OC(=O)c1cccc(C(=O)NNC(=O)c2ccc(O*)cc2)c1,*CC(O)CN(CC(=O)OCC(C)OS(=O)(=O)C(F)(F)C([2H])(F)F)OC(=O)c1cccc(C(=O)NNC(=O)c2ccc(O*)cc2)c1,95.0
lab_04380,*CC(*)C(=O)NCNC(=O)OCc1ccc(OCCCC)cc1,*CC(*)C(=O)NCNC(=O)OCc1ccc(OCCCC)cc1,65.0
lab_09913,*Oc1cccc(NC(=O)c2ccc(N=*)c(C)c2)c1,*Oc1cccc(NC(=O)c2ccc(N=*)c(C)c2)c1,200.0
lab_07588,*C/C=C/CC/C=C/C(C)(C)CNC(=O)CCCCCCCCC(=O)N*,*C/C=C/CC/C=C/C(C)(C)CNC(=O)CCCCCCCCC(=O)N*,-30.0
lab_03319,*CCCCCC(*)OC(=O)c1cc([2H])c([2H])c(F)c1,*CCCCCC(*)OC(=O)c1cc([2H])c([2H])c(F)c1,-30.0
lab_02765,*CCCCCCCC(=O)NC1CCN(C(=S)SSCCCCCC*)C1C,*CCCCCCCC(=O)NC1CCN(C(=S)SSCCCCCC*)C1C,-20.0
lab_02950,*C[Si](*)(C)CCc1ccc(CCCCC(CC)(CCC)CCCC)cc1,*C[Si](*)(C)CCc1ccc(CCCCC(CC)(CCC)CCCC)cc1,-60.0
lab_01006,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3OC)cc2)cc1,*Oc1ccc(C(C)(c2ccccc2)c2ccc(OCC(O)COc3ccc(C(*)=O)cc3OC)cc2)cc1,65.0
lab_04780,*CCCCCCC[N+](C)(C)COC(=O)c1ccc(O*)cc1,*CCCCCCC[N+](C)(C)COC(=O)c1ccc(O*)cc1,30.0
lab_05563,*CCCCCC(*)C(=O)NC1CCCC(C)CC1C,*CCCCCC(*)C(=O)NC1CCCC(C)CC1C,90.0
lab_09836,*/C=C/c1ccc(OCc2ccc(Cc3ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc3)cc2)cc1,*/C=C/c1ccc(OCc2ccc(Cc3ccc(-c4ccc(-c5ccc(*)cc5)cc4)cc3)cc2)cc1,110.0
lab_03027,*OC(=O)Cc1ccc(/C=C/c2ccc(C(=O)O*)cc2)cc1,*OC(=O)Cc1ccc(/C=C/c2ccc(C(=O)O*)cc2)cc1,130.0
lab_02737,*CC1(CCOC(=O)CCCCCCCCCCC(=O)O*)OC1=O,*CC1(CCOC(=O)CCCCCCCCCCC(=O)O*)OC1=O,-30.0
lab_08056,*CC(*)(CCCC)C(=O)OCCCCCOc1c(C)cc(C(=O)Oc2ccc(OC)cc2)cc1OC,*CC(*)(CCCC)C(=O)OCCCCCOc1c(C)cc(C(=O)Oc2ccc(OC)cc2)cc1OC,15.0
lab_03152,*CC1(CO)C=CC(*)C1,*CC1(CO)C=CC(*)C1,90.0
lab_06408,*Oc1ccc(CCCCCCCCCc2ccc(OC(=O)OCCCCCCOc3ccc(/C=N/c4ccc(*)cc4)cc3)cc2)cc1,*Oc1ccc(CCCCCCCCCc2ccc(OC(=O)OCCCCCCOc3ccc(/C=N/c4ccc(*)cc4)cc3)cc2)cc1,5.0
lab_00731,*Oc1ccc(Oc2ccc(C(=O)/C=C/C(*)=O)c(OC)c2)cc1OC,*Oc1ccc(Oc2ccc(C(=O)/C=C/C(*)=O)c(OC)c2)cc1OC,95.0
lab_08402,*OC(C)=C(*)C(=O)OCCCCCCCCC,*OC(C)=C(*)C(=O)OCCCCCCCCC,-50.0
lab_03327,*CCc1cccc(COC(=O)CCCCC(=O)O*)c1,*CCc1cccc(COC(=O)CCCCC(=O)O*)c1,-20.0
lab_07141,*Oc1cc(OC(=O)c2ccc(OCCCCCCCCCC)cc2)cc(C(*)Cc2ccccc2)c1,*Oc1cc(OC(=O)c2ccc(OCCCCCCCCCC)cc2)cc(C(*)Cc2ccccc2)c1,15.0
lab_08624,*C#CN[Si](*)(OCCOCCOC)OCCOc1ccc(-c2ccc(/C=C/c3ccccc3)cc2)cc1,*C#CN[Si](*)(OCCOCCOC)OCCOc1ccc(-c2ccc(/C=C/c3ccccc3)cc2)cc1,45.0
lab_07917,*CC(O)COc1c(Cl)cc(Cl)cc1OC(=O)O*,*CC(O)COc1c(Cl)cc(Cl)cc1OC(=O)O*,90.0
lab_01175,*CCC(=O)NNc1ccc(NC(=O)CCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,*CCC(=O)NNc1ccc(NC(=O)CCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,150.0
lab_01330,*c1ccc(C(=O)NSC(=O)Nc2cccc(C(=O)Oc3ccccc3*)c2)cc1,*c1ccc(C(=O)NSC(=O)Nc2cccc(C(=O)Oc3ccccc3*)c2)cc1,180.0
lab_02366,*Oc1ccc(Cc2ccc(C(*)=O)cc2Sc2ccccc2)cc1,*Oc1ccc(Cc2ccc(C(*)=O)cc2Sc2ccccc2)cc1,120.0
lab_06710,*CC1C(=O)N(C)C(=O)C1*,*CC1C(=O)N(C)C(=O)C1*,210.0
lab_04506,*CC(*)(C)C(=O)NC(CC)CCCN(C)c1ccc(C)cc1,*CC(*)(C)C(=O)NC(CC)CCCN(C)c1ccc(C)cc1,85.0
lab_05120,*/C=C/c1cc(OCC(CC)CC)c(*)cc1OCCCCCCC,*/C=C/c1cc(OCC(CC)CC)c(*)cc1OCCCCCCC,-10.0
lab_06132,*c1cc(-c2ccccn2)c(*)s1,*c1cc(-c2ccccn2)c(*)s1,120.0
lab_09570,*CCCCCCCCCCOc1ccc([N+](=O)[O-])cc1OC(=O)c1ccc(NC(=O)CCCOC(=O)c2cccc(O*)c2)cc1,*CCCCCCCCCCOc1ccc([N+](=O)[O-])cc1OC(=O)c1ccc(NC(=O)CCCOC(=O)c2cccc(O*)c2)cc1,45.0
lab_07815,*Oc1ccc(C(=O)OC(=O)c2ccc(OCCCCCCCc3cccc(OC(*)=O)c3)cc2)cc1,*Oc1ccc(C(=O)OC(=O)c2ccc(OCCCCCCCc3cccc(OC(*)=O)c3)cc2)cc1,40.0
lab_09752,*CCCP(CC)C(=O)N*,*CCCP(CC)C(=O)N*,-20.0
lab_01258,*CCOCCOC(=O)CCCNC(=O)/C=C/C(=O)N*,*CCOCCOC(=O)CCCNC(=O)/C=C/C(=O)N*,15.0
lab_03677,*CCCCCCCCCCCNC(=O)CCCCS*,*CCCCCCCCCCCNC(=O)CCCCS*,-40.0
lab_04526,*CCCCCCCCOC(=O)NCC(C)SC(=O)O*,*CCCCCCCCOC(=O)NCC(C)SC(=O)O*,-20.0
lab_08638,*CCCCOCCCS(=O)(=O)CCCCC(=O)O*,*CCCCOCCCS(=O)(=O)CCCCC(=O)O*,-30.0
lab_08801,*CC(O)CCCCOC(=O)c1ccc(C(=O)O*)cc1,*CC(O)CCCCOC(=O)c1ccc(C(=O)O*)cc1,30.0
lab_09592,*CC(*)C(=O)OCCCCCCOc1cccc(N(CC)CC)c1,*CC(*)C(=O)OCCCCCCOc1cccc(N(CC)CC)c1,-20.0
lab_01402,*N=P(*)(/N=N/c1ccc(C)cc1)c1ccc(C)cc1,*N=P(*)(/N=N/c1ccc(C)cc1)c1ccc(C)cc1,110.0
lab_09312,*CC(*)[N+]C1CC2CC(C2)NC(=O)CCCS1,*CC(*)[N+]C1CC2CC(C2)NC(=O)CCCS1,120.0
lab_05575,*/C=C/C=C/CC(COc1ccc(*)s1)c1ccncc1,*/C=C/C=C/CC(COc1ccc(*)s1)c1ccncc1,45.0
lab_09507,*Oc1ccc(S(=O)(=O)c2cc(Cl)c(OC(=O)c3cccc(C(*)=O)c3)c(OC)c2)cc1OC,*Oc1ccc(S(=O)(=O)c2cc(Cl)c(OC(=O)c3cccc(C(*)=O)c3)c(OC)c2)cc1OC,180.0
lab_04485,*CC(*)S(=O)S(=O)(=O)OCc1ccccc1,*CC(*)S(=O)S(=O)(=O)OCc1ccccc1,85.0
lab_06478,*CCCCCCCCCCCCCCCCCCCNC(=O)CCCCCC(=O)NCCCCCCNC(=O)C*,*CCCCCCCCCCCCCCCCCCCNC(=O)CCCCCC(=O)NCCCCCCNC(=O)C*,45.0
lab_01127,*CCCC(=O)NNC(=O)CCCSCCC(=O)N*,*CCCC(=O)NNC(=O)CCCSCCC(=O)N*,15.0
lab_01828,*O[Si](*)(C)CCCCCCC[N+](C)(C)Oc1ccc(OC)cc1,*O[Si](*)(C)CCCCCCC[N+](C)(C)Oc1ccc(OC)cc1,-60.0
lab_09528,*CCN(*)C(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2N)cc1,*CCN(*)C(=O)c1ccc(OCc2ccc([N+](=O)[O-])cc2N)cc1,90.0
lab_09655,*CCN(CCOc1ccc(/C=C/c2ccc(NC(=O)CCCCC(=O)Nc3ccc(C(=O)O*)cc3)cc2)cc1)c1ccccc1,*CCN(CCOc1ccc(/C=C/c2ccc(NC(=O)CCCCC(=O)Nc3ccc(C(=O)O*)cc3)cc2)cc1)c1ccccc1,130.0
lab_03691,*C(=*)CSC(=O)N(CC)CC,*C(=*)CSC(=O)N(CC)CC,45.0
lab_01146,*CC(=O)NCCCNC(=O)C(C)C*,*CC(=O)NCCCNC(=O)C(C)C*,50.0
lab_05080,*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)CCCCCCC(*)=O)c(C)c2)cc1C,*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)CCCCCCC(*)=O)c(C)c2)cc1C,45.0
lab_09352,*CC(*)OCC(CC)CC(=O)OCCCCC,*CC(*)OCC(CC)CC(=O)OCCCCC,-55.0
lab_07631,*CCCCCCOC(=O)CCC(=O)NCCCCCC(=O)O*,*CCCCCCOC(=O)CCC(=O)NCCCCCC(=O)O*,-20.0
lab_02367,*CCCCCCCCCCCCCCCCCCCCCNC(=O)NCCCCCC(=O)N*,*CCCCCCCCCCCCCCCCCCCCCNC(=O)NCCCCCC(=O)N*,45.0
lab_04068,*N=C(C=*)CCCS(=O)(=O)O[Na],*N=C(C=*)CCCS(=O)(=O)O[Na],90.0
lab_08092,*OC(=O)OCCCCCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCOC(=O)C1CCN(*)CC1,*OC(=O)OCCCCCCCCCCOC(=O)OCCCCCCOC(=O)OCCCCOC(=O)C1CCN(*)CC1,-20.0
lab_03634,*CCCCCCN1OCCOc2ccc(C(=O)O*)cc2C1=O,*CCCCCCN1OCCOc2ccc(C(=O)O*)cc2C1=O,65.0
lab_07274,*CC(*)C(=O)OCC[N+](C)(C)C(C)C,*CC(*)C(=O)OCC[N+](C)(C)C(C)C,80.0
lab_04190,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)c(C(F)(F)F)c4)cc3C(=O)O)c(C(C)(C)C)c2)cc1,*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(*)c(C(F)(F)F)c4)cc3C(=O)O)c(C(C)(C)C)c2)cc1,195.0
lab_03997,*CCCOC(=O)SCC(=O)OCCOC(=O)O*,*CCCOC(=O)SCC(=O)OCCOC(=O)O*,-30.0
lab_08564,*CC(*)(C)C(=O)N(CCl)c1ccncc1,*CC(*)(C)C(=O)N(CCl)c1ccncc1,150.0
lab_07388,*CCCCCCNC(=O)C(=O)N(*)CCCC,*CCCCCCNC(=O)C(=O)N(*)CCCC,40.0
lab_07879,*CCOCCOc1ccc(-c2cc(OC)c(O*)cc2OCCCCCCCC)cc1,*CCOCCOc1ccc(-c2cc(OC)c(O*)cc2OCCCCCCCC)cc1,5.0
lab_00306,*Nc1cc(N)c(-c2cc(C#N)c(*)cc2SC)cc1C,*Nc1cc(N)c(-c2cc(C#N)c(*)cc2SC)cc1C,285.0
lab_08975,*N=P(*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C#N)cc3)cc2)cc1,*N=P(*)(C)CCCCCCCCOc1ccc(C(=O)Oc2ccc(C(=O)Oc3ccc(C#N)cc3)cc2)cc1,45.0
lab_02682,*OC([2H])=C(Cl)C(C)C(*)C(=O)OC1CCCC1,*OC([2H])=C(Cl)C(C)C(*)C(=O)OC1CCCC1,85.0
lab_01779,*CC(O)CN(*)C(F)(Cl)Cl,*CC(O)CN(*)C(F)(Cl)Cl,65.0
lab_04912,*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)c(C(C)C)c2)cc1C,*Oc1ccc(-c2ccc(OC(=O)CCCCCCCCCC(*)=O)c(C(C)C)c2)cc1C,40.0
lab_07747,*NC(C)C=CC(=O)NNC(=O)CCNc1ccc(Cc2ccc(NC(=O)S*)cc2)cc1,*NC(C)C=CC(=O)NNC(=O)CCNc1ccc(Cc2ccc(NC(=O)S*)cc2)cc1,65.0
lab_00958,*CCCCCOc1ccc(S(=O)(=O)c2ccc(O*)c(OC)c2)cc1,*CCCCCOc1ccc(S(=O)(=O)c2ccc(O*)c(OC)c2)cc1,45.0
lab_05956,*N=P(*)(OCCC)OCCOCCO,*N=P(*)(OCCC)OCCOCCO,-60.0
lab_04207,*/C=C(/C=C/C(*)=O)CC(C)C,*/C=C(/C=C/C(*)=O)CC(C)C,45.0
lab_08575,*Nc1ccc(NC(=O)c2cc(NC(=O)CCCCCCCC(*)=O)cc(C(=O)O)c2)cc1,*Nc1ccc(NC(=O)c2cc(NC(=O)CCCCCCCC(*)=O)cc(C(=O)O)c2)cc1,180.0
lab_03870,*C/C=C/C(C*)=C(Sc1ccccc1)C(C)(c1ccccc1)c1ccccc1Br,*C/C=C/C(C*)=C(Sc1ccccc1)C(C)(c1ccccc1)c1ccccc1Br,95.0
lab_08203,*c1ccc(-c2ccc(C(=O)NNC(=O)c3ccc(C(=O)NCCCNC(=O)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,*c1ccc(-c2ccc(C(=O)NNC(=O)c3ccc(C(=O)NCCCNC(=O)c4ccc(S(*)(=O)=O)cc4)cc3)cc2)cc1,210.0
lab_05405,*CCCNC(=O)CCCCC(=O)NCC(=O)N*,*CCCNC(=O)CCCCC(=O)NCC(=O)N*,50.0
lab_05691,*O[Si](C)(C)CCCCCCCCN(C)CCC(O)(C(=O)OC)C(*)(C)C,*O[Si](C)(C)CCCCCCCCN(C)CCC(O)(C(=O)OC)C(*)(C)C,-40.0
lab_08838,*CC[Si](*)(/C=C/C=C)CCCCOc1ccc(OC(C)=O)cc1,*CC[Si](*)(/C=C/C=C)CCCCOc1ccc(OC(C)=O)cc1,-20.0
lab_01355,*CCCCCCOc1ccc(-c2ccc(O*)c(OCCCOCCOCC)c2)cc1OC,*CCCCCCOc1ccc(-c2ccc(O*)c(OCCCOCCOCC)c2)cc1OC,5.0
lab_05860,*CCCCCC(*)CN=C(F)C(F)(F)C(F)(F)C(F)(F)F,*CCCCCC(*)CN=C(F)C(F)(F)C(F)(F)C(F)(F)F,-30.0
lab_05635,*COc1ccc(C(=O)N(*)CC)cc1,*COc1ccc(C(=O)N(*)CC)cc1,90.0
lab_05925,*CC(O)CC(C)NCCS(=O)(=O)CCC[Si](*)(C)C,*CC(O)CC(C)NCCS(=O)(=O)CCC[Si](*)(C)C,-25.0
lab_06728,*Oc1ccc(OCCCCCCCCCCCC)cc1S(=O)O*,*Oc1ccc(OCCCCCCCCCCCC)cc1S(=O)O*,30.0
lab_06955,*CCCNC(=O)CCCCCC(=O)NCCCCCCOCCCCCCNC(=O)C(=O)N*,*CCCNC(=O)CCCCCC(=O)NCCCCCCOCCCCCCNC(=O)C(=O)N*,30.0
lab_05463,*CC(OC(F)(F)C(F)(F)[SH](F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)N(*)CCCC,*CC(OC(F)(F)C(F)(F)[SH](F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CCCC(=O)N(*)CCCC,25.0
lab_03860,*CCCCC/C=C(/*)c1ccc(COCCCCCC)cc1,*CCCCC/C=C(/*)c1ccc(COCCCCCC)cc1,-25.0
lab_01910,*Oc1cc(OC(=O)COc2ccc(C(*)=O)c(OC)c2)ccc1OCSCCCCC,*Oc1cc(OC(=O)COc2ccc(C(*)=O)c(OC)c2)ccc1OCSCCCCC,45.0
lab_04648,*Oc1ccc(C(=O)NCCCOCCCCCCNC(*)=O)cc1,*Oc1ccc(C(=O)NCCCOCCCCCCNC(*)=O)cc1,45.0
lab_00101,*CCCCCCOC(=O)CCCCCOCCCCCCCCCCC(=O)O*,*CCCCCCOC(=O)CCCCCOCCCCCCCCCCC(=O)O*,-60.0
lab_02867,*CCC#CC=C(O*)c1ccccc1C(=O)Oc1ccccc1,*CCC#CC=C(O*)c1ccccc1C(=O)Oc1ccccc1,65.0
lab_04016,*CC(*)=C([2H])C(Oc1ccccc1)Oc1c(Cl)ccc(Cl)c1Cl,*CC(*)=C([2H])C(Oc1ccccc1)Oc1c(Cl)ccc(Cl)c1Cl,85.0
lab_05550,*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2C(=O)CCCCCCCCCC)cc1,*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2C(=O)CCCCCCCCCC)cc1,55.0
lab_05649,*/C=C(/*)OC1CCCCC1,*/C=C(/*)OC1CCCCC1,80.0
lab_05848,*CCN(C(=O)OCCCCCCCCCC)C(=O)c1ccc(C(=O)O)c(C=*)c1,*CCN(C(=O)OCCCCCCCCCC)C(=O)c1ccc(C(=O)O)c(C=*)c1,45.0
lab_03468,*CCCCCC(C)OC(=O)c1ccc(C(=O)CCCC(=O)Nc2ccc(C(=O)OCCOC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,*CCCCCC(C)OC(=O)c1ccc(C(=O)CCCC(=O)Nc2ccc(C(=O)OCCOC(=O)c3ccc(C(=O)O*)cc3)cc2)cc1,45.0
